Comment_Id,Product_Id,Comment_Content,Comment_Evaluation
3938,165,Ben ürünü çok beğendim sadece biraz paçası uzun geldi onun haricinde kumaşı ve duruşu çok iyi boyum 1.57 kilom 45. 23/28 aldım,5
9538,428,Görsel olarak güzel umarım renk atmaz,5
1707,63,Harika bir ürün tavsiye ederim. Hızlı kargo. Teşekkürler,5
28163,1473,kalitesi güzel tam bedeninizi alın ama aşırı pahalı indirim dışında alınmaz,4
40967,3246,BEĞENDİM GÜZEL,3
1390,50,Kardeşime aldım görseldekinin aynısı zaten Mavi ürünü kötü bi şey beklenmezdi,5
25969,1325,189 boy l beden m gibi geldi. bedene dikkat edin derim alırken,4
23051,1166,Çok güzel ve kateli tavsiye ederim,5
20812,1045,çok beğendim çok güzel,5
4687,198,Kendi bedeninizi alın gğzel,5
7614,331,Çok aşırı ince görüldüğü gibi değil,1
5190,220,Tatlış bi tişört ben sevdim severek kullanıyorum,5
3940,165,çok beğendim rengi de kesimi de çok güzel 1.63 60 kg 26 28 tam oldu,5
31430,1645,"Teşekkürler,çok beğendim👍👍👍",5
22673,1143,teşekkürler,5
31123,1628,Ürün çok iyi her zamanki mavi kalitesi teşekkürler,5
10632,477,Kendi bedeninizden bir beden küçük alırsanız daha iyi olur biraz büyük,4
29417,1541,Çoookkk ama çoookkk güzel. Tam bi mavi kalitesi👍🏻,5
37562,2569,babama aldım. bedenine tam oldu. rengi azıcık boğuk.,4
10677,479,Yumuşacık çok güzel bir tişört..Tam bedeninizi alabilirsinz.,5
36439,2369,Ürün güzel kalıp olarakta hoş duruyor.Fakat çizgili olması herseye uyum sağlaması açısından sorun olabilir.,4
36115,2306,Güzel ama her yer sim oldu 😊,4
36384,2355,Güzel bir ürün kalıbı biraz bol 32 bedeni bile üste oturmuyor salaş seviyorsanız tercih edebilirsiniz,4
31657,1660,Ürünü kardesime hediye aldım cok beğendi,5
3663,151,"harika bir ürün, tam beden",5
10241,461,Çok güzel ürün çok memnun kaldık,5
39777,2994,Bir beden küçüğünü alın. Ben aldım bol geldi. İade ettim. Bir küçük bedenle,2
8909,392,163 boy 50 kilo 24/30 beden aldım.boyu uzun geldi kestirdim.likrali rahat güzel bir pantolon.,5
22982,1162,"Penyesi ince,güzel,renk görselde kitle aynı,dantel kısmı fena değil.M gitiyorumXL tam güzel oldu. 168 boy,62 kiloyum.",5
34372,1967,Beğenmedim,1
38938,2831,Kalite kötü ama kurtarıcı,2
32189,1694,Suwen kalitesi anneme aldım çok beğendi çok sağlam bir ürün,5
26582,1358,Güzel bir ürün,5
39517,2948,Ürün güzel ama satıcı firma ilgisiz bir beden küçük alın,3
17199,836,Ürünün kumaşı çok güzel tereddüt etmeden alabilirsiniz,5
26249,1344,en sevdiğim pantolondur kendisi,5
39745,2989,Modeli çok güzel ama kalıbı küçük ve omuz askıları ayarlanmıyor bilginize,4
40794,3207,kumaşı kalın çok hoş bir pantolon,4
16516,793,1.76 65 kg S beden tam oldu. Güzel ürün,5
26957,1377,güzel beğendim tşk ederim,5
10067,454,"Süper, bayıldım !",5
21844,1097,"Rəngi şəkildəkindən tünddür.. materialı, rəngi, keyfiyyəti əldır. Amma mavidən aldığım 27 bədən digər jeans normal oldu, bu biraz dar oldu.",4
6215,265,kaliteli ürün,5
12879,597,Kaliteli ürün,5
38488,2733,Kalıp biraz dar,3
1471,53,indirimde 80 tl ye almistim cok guzel bir gomlek,5
23230,1176,Bedene göre alın derim mavide beden şaşmıyor,5
14098,659,çok iyi boyu kalitesi bedeni büyük ama kere zaten salaş durmalı dökümlü olmalı bedeninizi alabilirsiniz zaten duruşu goreceksiniz,5
11393,514,Tam bedenine uyumlu kumaşı baskısı güzel,5
11109,501,Ben xs almama rağmen baya oversize ama zaten öyle istiyordum ona göre alınmalı,5
31799,1671,33/32 aldım eşime 1.80 boy 85 kilo süper çok sevdik,5
8622,380,Malı normal kalite nedenini Bi beden büyük almalısınız kısa sevenler için uygun Bi ürün,3
17405,848,Ürün güzel ama çok dar kendi bedenimi almama rağmen lastikleri sıktı. Kolları da aşırı geniş. bir iki beden büyük alın.,4
24940,1272,Salaş bir ürün 52 kilo xs salaş duruyor. Rengi dokusu gayet güzel.,5
9060,399,Teşekkür ederim çok beğendik,5
31846,1672,Ürünü tavsiye ederim,5
41554,3361,"180 boy, 76 kiloyum. M beden aşırı kısa ve dar geldi, giyemiyorum. Bel ölçülerim de ideal. Alttaki yorumlara inanmayın, büyük beden alın. Değiştirmem gerekecek mecburen.",2
43046,3758,kalitesi kumasi harika 38 beden giyiyorum omuzlari büyük geldi ama bedeni tam oldu. beğendim 😊,2
42800,3671,aşırı tatlı duran bir elbise özellikle sırt dekoltesine bayıldım fakat rüzgarda çok uçuyor,3
588,22,harikaaaa teşekkür ederim trendyol,5
41985,3443,Elbise güzel ama yakası çok pot durdu terzide hallolması gerekiyor,4
3779,155,kızımla kendime aldım bildiğimiz basit tişört,5
29766,1556,Ürün gerçekten kaliteli ve güzel duruyor kendi bedeninizi alın,5
34491,1988,Düşük bel ama güzel bir ürün,3
11491,520,kuması cok güzel yumuşacık beğendim,5
17821,874,arkadaşım için sipariş verdik kalıp olarak kafamız karışıktı ama tam istediğimiz gibi geldi teşekkür ediyorum,5
4132,174,güzel ürün,4
7090,307,güzel ürün,5
2766,109,Harikaaaaaaa,5
41448,3339,gelen urunle resimdekiyle hic bi alakasi yok cok buyuk geldi bana kendi bedenimi aldim ama malesef buyuk geldi,2
8034,352,Çok güzel ürün tam bedeninizi alabilirsiniz,5
14547,681,Kesiin aliin,5
19695,976,"ürün çok geç ulaştı, son günlerde olanlardan dolayı normal karşıladım.",3
30450,1590,Ben kısa boylu olduğum halde çok güzel oldu. 160 boyundayım beni rahatsız etmedi 😊,5
19974,988,Mukemmel bir urun.O kadar kaliteli o kadar mukemmel durusu var ki.esime aldik cok beyendik.Tam bedeninkzi alin,5
12965,602,Çok beyendik teşekkürler çok rahat bi ürün,5
31069,1623,1 yıldız bile fazla fanilanın üstüne kalemle yazı yazın daha iyi o kadar abartıyorum,1
27152,1387,çok severek giydiğim elbiseleeimden oldu. ara bedenseniz küçük tercih edebilirsiniz. askılar çok uzun. keşke ayarlanabilir olsaydı.,5
29262,1531,Bayıldım rengine modelide çok güzel,5
15494,736,çok şık çok rahat bayıldım keyifle giyiyorum.,5
4698,198,İyi ki almışım model çok güzel,5
14183,663,tam beden güzel geldi,5
33797,1859,"Ürün oldukça dar, 174cm/70kg olan bana 30/32 beden olmadı, mavinin başka pantolonlarında oluyordu.",2
29329,1536,Göründüğünden daha canlı geldi rengi çok beğendim. 1 beden büyük alınmalı ama kesinlikle,5
8637,381,Uygun fiyata en kaliteli slip 👏👏👏,5
12555,579,İnce bir sweatshirt ama Aşırı tatlı,5
27758,1450,boyu 1.80 civarı olanlar m beden alabilir,5
29217,1530,rahat minik,5
28147,1473,Cok güzel alin,5
10272,462,Çok iyi ve kaliteli,5
16955,820,"kaliteeeee,markaaaaa",5
3423,141,Rahat bir penyesi var. Gayet güzel,5
23174,1173,Rengi tatlı bir pembe,5
9088,400,Harika bir tulum,5
43308,3845,kemeri gelmedi müşteri hizmetlerini aradım ama hala geri dönüş yok iade edicem süresi bitiyor. Artık bir dönüş yapın yardımcı olun lütfen.,1
1512,55,çok güzel ürün beğendik,4
22576,1137,"Siyahını, beyazını ve yeşilini aldım. Hoş duruyor, basic bir tişört, herkesin dolabında zaten vardır, tavsiye ederim.",5
16466,791,bayıldık harika,5
10157,457,Yavvv çok güzel renkleri efsane de tamam salaş duracak da işin suyunu da çıkarmışlar yav 2 beden küçük alın ben iade edip tekrar aldım bu nedir arkadaş ailecek mi giyecez biz bunu,5
28931,1513,165/55 kilo 25/30 boyu tam geldi. bedeni sarıyor kalıbı mükemmel,5
11246,509,Çok güzel bayıldım,5
38075,2665,Dikiş yerleri tutarsız,1
28498,1489,ürün çok güzel ama gereksiz pahalı,5
27086,1383,"170cm boy ve 54kg s beden aldım. Boyu çok kısa değil. duruşu çok güzel, kaliteli kumaş",5
32417,1703,ürün tam beden alınmalı. hoş bir tişört,4
8815,388,çok iyi rahatlıkla alabilirsiniz,5
34993,2087,"Üst kısmı güzel, alt tarafı üste göre fazla genis",4
26019,1328,çok beğendim kendi xs-s giyiyorum s aldım tam istediğim gibi oldu,5
3181,130,Tam bedeninizi alabilirsiniz. Yumuşacık,4
24523,1243,Harika bir tişört erkek arkadaşıma aldım bayıldı,4
965,35,trendyol express farkıyla hızlı bir şekilde ürün elime ulaştı. Ürünü beğendim kaliteli sevgilime de çok yakıştı,5
32675,1722,Fiyatına göre cok basit geldi kumas cok kalitesiz duruyor asla esneme beklemeyin esneklik yok begenemedğm,3
43528,3905,hiç guzel degil,1
21195,1062,rahat ve kullanışlı,4
41523,3356,Kahverengiyle beraber almıştım bunu iade ettim biraz iplik toplayacak gibi,4
23919,1211,Kalite ve rahatlık,5
35128,2114,1 yıldızı omuzlarının düz olmamasına kırdım,4
10126,456,kumaşı ve duruşu gayet güzel,5
11236,508,kumaşı çok güzel ve büyük bedenleri hakikaten büyük. çok beğendik.,5
35407,2169,"uygun fiyat, kargo cok geç geldi",4
14581,682,ürün güzel ama bu kadar parlak değil. fotoshop yaptığınız için bir puan kırıyorum,4
31305,1639,Kaliteli ve çok kullanışlı. indirimden aldım çok memnunum. Kendi bedeninizi alabilirsiniz.,5
7303,316,Harika bir ürün ber rengini aldım,5
27039,1381,kalitesi iyi ama kalıp fazla bol,2
20854,1046,Tam bedeninizi alabilirsiniz,5
33046,1745,duruşu ve kalitesi çok güzel,5
4646,196,Kaliteli ürün,5
12539,579,ürün kalitesi iyi fakat s beden bile çok çok buyuk,5
18367,901,Bu fiyata harika,5
24418,1238,mavi kalitesi teşekkürler,5
20079,995,bir tik dar giymek isterseniz bir beden kucuk alabilirsiniz. rahat kalip,5
22971,1162,resimdeki gibi,5
34827,2053,kendi bedeninizin 2-3 beden büyüğünü sipariş edin onun haricinde kumaşı fena değil ama yün topluyor,3
37006,2466,Ürünün kalıbı dar büyük beden alınmasını tavsiye ederim. Onun dışında kumaşı çok güzel.,3
27689,1445,süper bir bikini ustu kaliteli,5
17782,872,Çok teşekkür ederim l,5
18594,916,"Ürün büyük geldi ,m bedenini sipariş ettim",5
7802,339,tam bedeninizi alın şık bir ürün,5
4931,208,Çok güzel toparlıyor. askıları ayarlanabiliyor. balenli ancak desteksiz. zarif duruyor. tam beden almanızı öneririm,5
3486,143,gerçekten 5 yıldızı hak ediyor yeri çok iyi tavsiye ediyorum,5
13383,624,Kaliteli bir ürün sorunsuz bir şekilde elime ulaştı,5
15830,758,Tam beden çok güzel.,5
14076,657,"Çok güzel, kaliteli",5
8276,363,Avva kalitesi çok güzel👍,4
31422,1645,güzel kaliteli tam bedeninizi alırsanız dökümlü duruyo,5
22784,1150,Bir beden küçük alın derim,5
31337,1641,Hep kullandığım ürün çok memnunum.,5
31384,1643,Gayet güzel kızım çok beğendi. Kendi bedeninizi alabilirsiniz.,5
21890,1099,"Rengi, dokusu harika. İndirimde aldım iyi ki almışım. Tam beden, kesinlikle tavsiye 👌🏻",5
35048,2096,çok kalın battaniye gibi,3
36450,2370,Hayatımda bundan kötü çok az şey gördüm,1
1092,40,gayet hoş teşekkür ederim,5
28661,1499,Rahat bir ürün,5
24941,1272,Kalıbı biraz büyük. 54 kiloyum s beden aldım salaş duruyo,5
15104,716,Çok şık ve hızlı gönderi,5
22340,1125,"Ürün güzel. 1.65 boy, 46 kilo xs tam oldu",5
29,1,babalar günü için almıştım kalitesine bayıldık,5
16770,807,bayıldımmmm nice✨✨,5
22361,1125,dünyanin en güzel şortu,5
6537,281,çok güzel ürün tavsiye ederim,5
12059,554,cok begendik..yumusacik...tesekkur ederiz...,5
7123,308,1 beden büyük alıabilir bence,4
37459,2549,tarz bi gömlek çok hoş ben aldim çok güzel duruyor üzerimde yalniz kalibi geniş duruyor zayif olanlar bir beden küçüğünü verebilirler,4
10482,472,kesinlikle alınmali cok rahat ve guzelll,5
26931,1375,"S aldım eşime ama kalıbı çok büyük olmadı, onun haricinde çok güzel paketleme küçük notunuz içinde teşekkürler",5
24164,1225,mağazada bedenini bulamadım.buradan aldım.. guzel ürün dar değil 62 kiloyum 27/28 gayet güzel oldu.,5
26632,1362,çok kaliteli 👍,5
37187,2498,tam bedeninizi alin fiyatina gore normal,4
22431,1129,cok guzel tatlissssss,5
4920,207,Tunik olarak kullanıyorum,5
30011,1569,Bir ay önce aldım renginde solma olmadı yıkadığımda mavi olan kısmı beyaz yerine akmadı,5
14229,666,Çok severek giyiyorum kendi bedenizi aşın hafif salaş duruyor,5
1010,37,Kesinlikle alınmasını tavsiye ederim. Kaliteli güzel bir ürün. Ayrıca çabucakta ulaştı elime..,5
25263,1290,kaliteli ve şık,5
2573,100,x ile xl beden arasında beden olarak pek bi fark yok ama boydan baya fark var alacaklar buna dikkat etmeli,4
37488,2553,guzel penyesi hosuma gitti,4
15240,722,cok guzel bi tshirt kaliteye laf yok,5
43475,3888,"ürün gerçekten aşırı bol en az bir beden küçük almanız gerekir resimdeki gibi durması için 160.boy 55 kilo 36 beden aldım askıları çok uzun , boyu çok uzun , iç gösteriyor... 2 puanıda rengi ve kargonun hızlılığından dolayı veriyorum",2
33654,1832,"1.70 boy 50 kiloya 34 beden aldım büyük oldu. Aldığım ürünün paçasında hata vardı, iade ettim.",2
9767,440,Güzel ürün tam bedeninizi alabilirsiniz.,5
35067,2100,BEĞENEREK KULLANDIĞIM Bİ ÜRÜN KALİTESİ İDARE EDER BAŞKA BİR RENGİNİDE ALDIM.KARGO HIZLI VE SORUNSUZ GELDİ.,4
8840,389,güzel her zamanki gibi,5
31526,1653,asiiirrriiii guzel tam beden,5
1996,75,"Çok memnun kaldım beğenerek giyorum, yumuşacık penyesi. ""tavsiye ederim""",5
26409,1349,kaliteli güzel tam beden alın,5
11540,522,Gayet şık parlak,4
554,21,Güzeldi kardeşime aldım beğendi,5
33845,1866,Ara bedenseniz bir küçüğünü alın,4
7822,340,Harika alın aldırın ❤️,5
2465,95,Harika ötesi ❤️❤️❤️❤️❤️❤️❤️,5
10679,479,Kumaşı çok iyi bedeninizi alın,5
41485,3345,ürün yıkanınca ağzı gözü yamuldu kesinlikle tavsiye etmiyorum ayrıca kısa bedenden,1
20611,1033,Ürün üstte çok güzel duruyor fakat aşırı kalitesiz bu paraya alınacak bir kalite değil malesef 75 c ya da 80 b giyiyorum normalde m rahat oldu,3
32381,1701,"Çok kaliteli, bedeni tam oldu, çok beğendim.",5
20500,1026,"daha önce de M beden almstm ,bu kocaman geldi :S",3
26111,1335,ii yani beden tablosu na göre alin,4
32128,1690,çok güzel kalıbı rengi 26/28 aldım 155 boy 53 kiloyum bedeni tam oldu boyu biraz uzun ama olsun tadilat yaptırırız artık,5
25665,1306,Gayet kullanışlı hoc bir buliz,4
22101,1111,"Rahat, taytlar için çok uygun. Tam beden.",5
7190,310,çok güzel kaliteli avva adı yeter,5
24510,1243,baya ucuzken almıştım kalitesi çok çok iyi,5
12953,600,tam kalp esim severek giniyor,5
27065,1382,duruşu çok güzel eşime aldık Fakat kendi bedeninizden 1 beden küçük alın bir beden küçüğü bile hafif bol duruyor yani tam olur,5
32494,1708,kumaşını duruşunu çok beğendim,5
12327,568,Aşırı açırı aşırı güzel cidden göğüslerimin büyüklüğü beni rahtsız ederdi ama bu sütyenle aşırı Özgür ve rahatım,5
2642,104,Eşime aldım çok beğendii,5
27845,1454,urunden cok memnunum esime diye aldim ama kendim giydim kaliteside guzel begenerek kullaniyorum,5
10735,481,160 boy 54 kilo 25 beden kalça tam oldu ama belimde boşluk kaldı zaten belim ince o yüzden normal böyle olması. Boyu çok ideal ne kısa ne uzun ama kumaşı yaz için kalın biraz,4
22471,1131,"Ürün, kargo... Herşey güzel.",5
17290,844,ürün göründüğü gibi rengi kalitesi çok iyi beden olarak omuzlar tam oturmasına rağmen boyu biraz uzun beden M,5
40395,3118,muhteşem değil ama kullanılır 90 TL iken almıştım,3
15054,714,çok iyi bir ürün şiddetle tavsiye ederim rengi muhteşem,5
14396,672,Ürünün rengi ve kumaşı muhteşem çok güzel fakat ürünün cebinden iki adet taş çıktı anlayamadım fotoğrafta ekledim taşları,5
19208,951,Ürün çok kaliteli,5
39314,2906,uzun olsun diye büyük aldım yine de kısa oldu,4
33263,1756,kizim cok begendi kaliteli ve sik,5
6902,298,kesimi gayet güzel alınır,4
19701,976,yıkandıktan sonra çok çekiyor,3
37517,2559,"geniş kesim, büyük oldu.",3
13621,635,şık ve güzel bir şort beyaz gömlekle harika gidiyor,5
15921,762,Çok iyi kalite,5
39942,3031,Ürün yanlış gelmiş nasıl bir saçmalık olabilir,1
1262,46,Guzel urun,5
24086,1218,Kısa bir süre sonra dikişleri atmaya başladı,4
5347,229,aşırı güzel bir t-shirt,5
29297,1534,Alırken cok terettudde kaldım ama tam istedigim gibi geldi Birde tam bedeninizi almanızı tafsiye ederim,5
43653,3941,kolları slenderman için yapmışlar,2
19757,979,Kampanyadan aldık memnunuz,5
40352,3104,ürünün dokusu rengi çok güzel.fiyatı da uygun,4
13005,603,ürün görseldeki gibi geldi.kalıpları hafif biraz geniş ona göre alın derim.polo farkı daha ne olsun.,4
838,31,Eşime aldım çok beğendik 💫,5
34070,1909,rengi guzel bedeni olmadi kucuk oldu,3
2627,103,bahar ayları için ideal 👍🏻,5
11972,550,Cok guzrl harika,5
7085,307,indirimdeyken kuponla almıştım kaliteli bir ürün,5
32905,1734,çok güzel duruyor üstümde boy 1.70 kilom 70 L beden aldım M de olurmuş bi süre sonra genişledi,5
42831,3683,Ürün geldiğinde kalitesini görünce çok şaşırdım. O kadar naylon ki. İç kumaşı da sanki eski fazla parçaları birleştirmişte yapılmış gibi. Kısacası asla Koton değil gibi.,1
10102,455,169 69 kilo 40 beden tam oldu,5
39336,2912,bayıldım 🤩kendi bedeninizi almanizi tavsiye ederim.,4
32475,1705,rengi çok güzel,4
30518,1593,"Biraz bol oldu en küçük bedeni aldım ,45 kiloyum onun harici güzel bir ürün",4
3802,157,aldım ama bana teslım etmediler,1
35856,2247,"Ürünün kalıbı ve duruşu güzel fakat kumaşını beğenemedim, poşeti andirir bir kumaş türü ve yürürken haşır haşır ses yapıyor maalesef.",3
30212,1580,kaliteli yumuşacıklar,5
16139,775,Bir beden küçük aldım. Tam oldu. Çok şık. Topuklularla bile güzel duruyor.,5
39960,3032,Diğer rengini çok beğenerek kullanıyorum ama bunu beğenmedim 63 kilo M beden dar oldu L beden aldım omuzları pot durdu ve çok uzun iade,1
34352,1965,Rengi biraz daha soluk sık duruyor ama bedenini aldığım halde yapıştı ve kumaşı beni terletir diye iade ettim,3
21597,1086,Çok güzel . Özellikle rengi harika. Benim 172 boyum var. Kilom 92. Boyu biraz uzun kaldı. Onu da terzi ile hallettim. Beden kalıbı olarak tam oldu. Hızlı teslimat için de çok teşekkür ediyorum. Tavsiye ederim.,5
33411,1775,Kumaşını sevmedim,1
18071,888,"Resimde göründüğü gibi geldi, kalitesi ve deseni gayet güzeldi, kargo sorunsuz ulaştı, sadece yıkayınca biraz çekmiş sanırım",5
